Record_ID,Income,Education_Level,Major,Years_of_Experience,Gender,Industry,Year,CPI,GDP
313,53089,Master's Degree,Accounting,7,0,Public,2020,262.73642928568705,0.0245338130414984
313,54089,Master's Degree,Accounting,8,0,Public,2021,269.49539686840825,0.0270308452009939
314,65690,Master's Degree,Finance,7,1,Private,2018,259.04706076957433,0.027664307318945
314,66690,Master's Degree,Finance,8,1,Private,2019,253.38844804186493,0.0288515469186563
314,67690,Master's Degree,Finance,9,1,Private,2020,262.73642928568705,0.0364097516896055
314,68690,Master's Degree,Finance,10,1,Private,2021,269.49539686840825,0.0317600092685925
315,69857,Bachelor's Degree,Economics,12,1,Private,2018,259.04706076957433,0.0293223258531697
315,70857,Bachelor's Degree,Economics,13,1,Private,2019,253.38844804186493,0.0202913430950255
315,71857,Bachelor's Degree,Economics,14,1,Private,2020,262.73642928568705,0.0373258487196436
315,72857,Bachelor's Degree,Economics,15,1,Private,2021,269.49539686840825,0.0283024987906944
316,117095,PhD,Finance,5,0,Private,2018,259.04706076957433,0.0352738453870064
316,118095,PhD,Finance,6,0,Private,2019,253.38844804186493,0.0245354525063929
316,119095,PhD,Finance,7,0,Private,2020,262.73642928568705,0.021602114532192
316,120095,PhD,Finance,8,0,Private,2021,269.49539686840825,0.0232673351679684
317,119762,PhD,Economics,6,0,Private,2018,259.04706076957433,0.0370961155759852
317,120762,PhD,Economics,7,0,Private,2019,253.38844804186493,0.0376712945674038
317,121762,PhD,Economics,8,0,Private,2020,262.73642928568705,0.0238832573809216
317,122762,PhD,Economics,9,0,Private,2021,269.49539686840825,0.0201466830167236
318,81220,PhD,Accounting,3,1,Non-Profit,2018,259.04706076957433,0.0311574735132014
318,82220,PhD,Accounting,4,1,Non-Profit,2019,253.38844804186493,0.0209738969679985
318,83220,PhD,Accounting,5,1,Non-Profit,2020,262.73642928568705,0.0208813172314076
318,84220,PhD,Accounting,6,1,Non-Profit,2021,269.49539686840825,0.0308254022188335
319,104383,Bachelor's Degree,Accounting,14,0,Public,2018,259.04706076957433,0.0290313117321115
319,105383,Bachelor's Degree,Accounting,15,0,Public,2019,253.38844804186493,0.0396806302855826
319,106383,Bachelor's Degree,Accounting,16,0,Public,2020,262.73642928568705,0.0351351618049385
319,107383,Bachelor's Degree,Accounting,17,0,Public,2021,269.49539686840825,0.0233214970466702
320,91026,PhD,Finance,25,0,Public,2018,259.04706076957433,0.0276427894966513
320,92026,PhD,Finance,26,0,Public,2019,253.38844804186493,0.0215351612377747
320,93026,PhD,Finance,27,0,Public,2020,262.73642928568705,0.0334086866759383
320,94026,PhD,Finance,28,0,Public,2021,269.49539686840825,0.0282157761999922
321,104712,PhD,Accounting,2,1,Private,2018,259.04706076957433,0.0393560547529697
321,105712,PhD,Accounting,3,1,Private,2019,253.38844804186493,0.0392631805413013
321,106712,PhD,Accounting,4,1,Private,2020,262.73642928568705,0.0298081703837102
321,107712,PhD,Accounting,5,1,Private,2021,269.49539686840825,0.0210194975404488
322,121806,Master's Degree,Finance,12,1,Public,2018,259.04706076957433,0.0256120162647583
322,122806,Master's Degree,Finance,13,1,Public,2019,253.38844804186493,0.0356485162442557
322,123806,Master's Degree,Finance,14,1,Public,2020,262.73642928568705,0.024813410295143
322,124806,Master's Degree,Finance,15,1,Public,2021,269.49539686840825,0.0366124552086358
323,105894,Bachelor's Degree,Accounting,22,0,Non-Profit,2018,259.04706076957433,0.0359831594220956
323,106894,Bachelor's Degree,Accounting,23,0,Non-Profit,2019,253.38844804186493,0.0346174069155232
323,107894,Bachelor's Degree,Accounting,24,0,Non-Profit,2020,262.73642928568705,0.0315671952623308
323,108894,Bachelor's Degree,Accounting,25,0,Non-Profit,2021,269.49539686840825,0.0360833112996776
324,57745,Bachelor's Degree,Economics,3,0,Private,2018,259.04706076957433,0.0283163713603682
324,58745,Bachelor's Degree,Economics,4,0,Private,2019,253.38844804186493,0.0280547896949366
324,59745,Bachelor's Degree,Economics,5,0,Private,2020,262.73642928568705,0.0399305261759723
324,60745,Bachelor's Degree,Economics,6,0,Private,2021,269.49539686840825,0.0335091209067285
325,112413,Bachelor's Degree,Economics,21,0,Non-Profit,2018,259.04706076957433,0.0225514034914274
325,113413,Bachelor's Degree,Economics,22,0,Non-Profit,2019,253.38844804186493,0.0270875436597227
325,114413,Bachelor's Degree,Economics,23,0,Non-Profit,2020,262.73642928568705,0.0346175924664441
325,115413,Bachelor's Degree,Economics,24,0,Non-Profit,2021,269.49539686840825,0.0317804018196182
326,88398,Bachelor's Degree,Finance,27,0,Public,2018,259.04706076957433,0.024202143858247
326,89398,Bachelor's Degree,Finance,28,0,Public,2019,253.38844804186493,0.0205039818964213
326,90398,Bachelor's Degree,Finance,29,0,Public,2020,262.73642928568705,0.0356042529707126
326,91398,Bachelor's Degree,Finance,30,0,Public,2021,269.49539686840825,0.0252232486502172
327,101734,Bachelor's Degree,Accounting,21,0,Private,2018,259.04706076957433,0.0322021584407246
327,102734,Bachelor's Degree,Accounting,22,0,Private,2019,253.38844804186493,0.0226636425133504
327,103734,Bachelor's Degree,Accounting,23,0,Private,2020,262.73642928568705,0.0283819894583417
327,104734,Bachelor's Degree,Accounting,24,0,Private,2021,269.49539686840825,0.030274157104306
328,120448,Bachelor's Degree,Economics,29,0,Public,2018,259.04706076957433,0.0204789253054096
328,121448,Bachelor's Degree,Economics,30,0,Public,2019,253.38844804186493,0.0388294847501213
328,122448,Bachelor's Degree,Economics,31,0,Public,2020,262.73642928568705,0.0294329898150119
328,123448,Bachelor's Degree,Economics,32,0,Public,2021,269.49539686840825,0.032513638245227
329,87499,Bachelor's Degree,Accounting,25,0,Private,2018,259.04706076957433,0.037233297693982
329,88499,Bachelor's Degree,Accounting,26,0,Private,2019,253.38844804186493,0.0378131691092368
329,89499,Bachelor's Degree,Accounting,27,0,Private,2020,262.73642928568705,0.036203221799194
329,90499,Bachelor's Degree,Accounting,28,0,Private,2021,269.49539686840825,0.0349971986257653
330,79344,PhD,Accounting,2,1,Private,2018,259.04706076957433,0.0358138220380033
330,80344,PhD,Accounting,3,1,Private,2019,253.38844804186493,0.0287199036114117
330,81344,PhD,Accounting,4,1,Private,2020,262.73642928568705,0.0317930699030309
330,82344,PhD,Accounting,5,1,Private,2021,269.49539686840825,0.0366308157267533
331,112645,PhD,Finance,25,1,Non-Profit,2018,259.04706076957433,0.0256656880698515
331,113645,PhD,Finance,26,1,Non-Profit,2019,253.38844804186493,0.0362373224802076
331,114645,PhD,Finance,27,1,Non-Profit,2020,262.73642928568705,0.0329875764047324
331,115645,PhD,Finance,28,1,Non-Profit,2021,269.49539686840825,0.0359731156071327
332,52987,Bachelor's Degree,Finance,5,0,Non-Profit,2018,259.04706076957433,0.0312918127786692
332,53987,Bachelor's Degree,Finance,6,0,Non-Profit,2019,253.38844804186493,0.0335813320899127
332,54987,Bachelor's Degree,Finance,7,0,Non-Profit,2020,262.73642928568705,0.0399389883482333
332,55987,Bachelor's Degree,Finance,8,0,Non-Profit,2021,269.49539686840825,0.025744424184103
333,131152,PhD,Finance,21,1,Public,2018,259.04706076957433,0.0380644725468941
333,132152,PhD,Finance,22,1,Public,2019,253.38844804186493,0.0241891153901902
333,133152,PhD,Finance,23,1,Public,2020,262.73642928568705,0.0271314265190163
333,134152,PhD,Finance,24,1,Public,2021,269.49539686840825,0.0208057789146908
334,64174,PhD,Economics,7,1,Public,2018,259.04706076957433,0.0329120515411682
334,65174,PhD,Economics,8,1,Public,2019,253.38844804186493,0.0260677108725826
334,66174,PhD,Economics,9,1,Public,2020,262.73642928568705,0.0353171728776948
334,67174,PhD,Economics,10,1,Public,2021,269.49539686840825,0.039312779505336
335,69084,PhD,Accounting,26,1,Private,2018,259.04706076957433,0.0241363578626679
335,70084,PhD,Accounting,27,1,Private,2019,253.38844804186493,0.0262437947313825
335,71084,PhD,Accounting,28,1,Private,2020,262.73642928568705,0.0329043715168932
335,72084,PhD,Accounting,29,1,Private,2021,269.49539686840825,0.0246444938180268
336,75773,PhD,Finance,16,0,Public,2018,259.04706076957433,0.0365042274251926
336,76773,PhD,Finance,17,0,Public,2019,253.38844804186493,0.0264746165122084
336,77773,PhD,Finance,18,0,Public,2020,262.73642928568705,0.0228632271562238
336,78773,PhD,Finance,19,0,Public,2021,269.49539686840825,0.0328313713336998
337,79711,Master's Degree,Finance,19,0,Private,2018,259.04706076957433,0.0263388524353456
337,80711,Master's Degree,Finance,20,0,Private,2019,253.38844804186493,0.0375097730079179
337,81711,Master's Degree,Finance,21,0,Private,2020,262.73642928568705,0.0371739624248914
337,82711,Master's Degree,Finance,22,0,Private,2021,269.49539686840825,0.0352930190076974
338,128772,Bachelor's Degree,Economics,25,0,Public,2018,259.04706076957433,0.0333871396848149
338,129772,Bachelor's Degree,Economics,26,0,Public,2019,253.38844804186493,0.0248714225172926
338,130772,Bachelor's Degree,Economics,27,0,Public,2020,262.73642928568705,0.0212736953500503
338,131772,Bachelor's Degree,Economics,28,0,Public,2021,269.49539686840825,0.0201027925517112
339,52922,PhD,Economics,8,1,Private,2018,259.04706076957433,0.0257888178993641
339,53922,PhD,Economics,9,1,Private,2019,253.38844804186493,0.0360648980932961
339,54922,PhD,Economics,10,1,Private,2020,262.73642928568705,0.0319567997369137
339,55922,PhD,Economics,11,1,Private,2021,269.49539686840825,0.0329367445785276
340,119916,PhD,Finance,8,1,Non-Profit,2018,259.04706076957433,0.0391894436591082
340,120916,PhD,Finance,9,1,Non-Profit,2019,253.38844804186493,0.0217630431627328
340,121916,PhD,Finance,10,1,Non-Profit,2020,262.73642928568705,0.0364110427851143
340,122916,PhD,Finance,11,1,Non-Profit,2021,269.49539686840825,0.0327209468467825
341,73766,PhD,Accounting,17,0,Private,2018,259.04706076957433,0.0365741796763601
341,74766,PhD,Accounting,18,0,Private,2019,253.38844804186493,0.0341877764364877
341,75766,PhD,Accounting,19,0,Private,2020,262.73642928568705,0.0367770772380813
341,76766,PhD,Accounting,20,0,Private,2021,269.49539686840825,0.0339404833200859
342,105766,PhD,Finance,18,1,Private,2018,259.04706076957433,0.0377276072392028
342,106766,PhD,Finance,19,1,Private,2019,253.38844804186493,0.0392283323928409
342,107766,PhD,Finance,20,1,Private,2020,262.73642928568705,0.0326275195528675
342,108766,PhD,Finance,21,1,Private,2021,269.49539686840825,0.0249758357747835
343,135452,PhD,Accounting,20,1,Private,2018,259.04706076957433,0.0395155763709786
343,136452,PhD,Accounting,21,1,Private,2019,253.38844804186493,0.0271438466798608
343,137452,PhD,Accounting,22,1,Private,2020,262.73642928568705,0.0304108767460971
343,138452,PhD,Accounting,23,1,Private,2021,269.49539686840825,0.0375982925345402
344,120639,PhD,Accounting,27,1,Private,2018,259.04706076957433,0.021467281349192
344,121639,PhD,Accounting,28,1,Private,2019,253.38844804186493,0.0319073274031374
344,122639,PhD,Accounting,29,1,Private,2020,262.73642928568705,0.0284438446776135
344,123639,PhD,Accounting,30,1,Private,2021,269.49539686840825,0.0239142528019929
345,128287,Master's Degree,Economics,26,0,Private,2018,259.04706076957433,0.0386164814998022
345,129287,Master's Degree,Economics,27,0,Private,2019,253.38844804186493,0.0349272576862648
345,130287,Master's Degree,Economics,28,0,Private,2020,262.73642928568705,0.0369130704455468
345,131287,Master's Degree,Economics,29,0,Private,2021,269.49539686840825,0.0200328751422489
346,71312,PhD,Accounting,5,1,Private,2018,259.04706076957433,0.0221081057191233
346,72312,PhD,Accounting,6,1,Private,2019,253.38844804186493,0.0302595869964181
346,73312,PhD,Accounting,7,1,Private,2020,262.73642928568705,0.0364445622515402
346,74312,PhD,Accounting,8,1,Private,2021,269.49539686840825,0.0346571837466366
347,44215,Bachelor's Degree,Economics,4,0,Non-Profit,2018,259.04706076957433,0.0269766381491726
347,45215,Bachelor's Degree,Economics,5,0,Non-Profit,2019,253.38844804186493,0.0324266124831141
347,46215,Bachelor's Degree,Economics,6,0,Non-Profit,2020,262.73642928568705,0.0222120719774632
347,47215,Bachelor's Degree,Economics,7,0,Non-Profit,2021,269.49539686840825,0.0398866060537143
348,68567,Master's Degree,Finance,24,1,Public,2018,259.04706076957433,0.0216232844892742
348,69567,Master's Degree,Finance,25,1,Public,2019,253.38844804186493,0.034781828439859
348,70567,Master's Degree,Finance,26,1,Public,2020,262.73642928568705,0.0363014420135161
348,71567,Master's Degree,Finance,27,1,Public,2021,269.49539686840825,0.0354636700251751
349,85785,Master's Degree,Finance,4,1,Public,2018,259.04706076957433,0.0296646415175087
349,86785,Master's Degree,Finance,5,1,Public,2019,253.38844804186493,0.0350913872241147
349,87785,Master's Degree,Finance,6,1,Public,2020,262.73642928568705,0.0307678995857391
349,88785,Master's Degree,Finance,7,1,Public,2021,269.49539686840825,0.0371506121550384
350,114894,PhD,Accounting,12,1,Private,2018,259.04706076957433,0.0224375900356276
350,115894,PhD,Accounting,13,1,Private,2019,253.38844804186493,0.0380827070515638
350,116894,PhD,Accounting,14,1,Private,2020,262.73642928568705,0.0398377839189498
350,117894,PhD,Accounting,15,1,Private,2021,269.49539686840825,0.0227404182007264
351,97574,PhD,Finance,25,1,Non-Profit,2018,259.04706076957433,0.0283478956465829
351,98574,PhD,Finance,26,1,Non-Profit,2019,253.38844804186493,0.0375180984999978
351,99574,PhD,Finance,27,1,Non-Profit,2020,262.73642928568705,0.0298591394331172
351,100574,PhD,Finance,28,1,Non-Profit,2021,269.49539686840825,0.0221360140800472
352,98081,PhD,Economics,17,0,Public,2018,259.04706076957433,0.0334803506976793
352,99081,PhD,Economics,18,0,Public,2019,253.38844804186493,0.0383161516670134
352,100081,PhD,Economics,19,0,Public,2020,262.73642928568705,0.0256721584683427
352,101081,PhD,Economics,20,0,Public,2021,269.49539686840825,0.0204151606424792
353,106892,Master's Degree,Accounting,6,1,Private,2018,259.04706076957433,0.0391089638287613
353,107892,Master's Degree,Accounting,7,1,Private,2019,253.38844804186493,0.0371929069070521
353,108892,Master's Degree,Accounting,8,1,Private,2020,262.73642928568705,0.037078857642837
353,109892,Master's Degree,Accounting,9,1,Private,2021,269.49539686840825,0.0302356091313896
354,128304,Bachelor's Degree,Economics,27,0,Non-Profit,2018,259.04706076957433,0.0239843937167415
354,129304,Bachelor's Degree,Economics,28,0,Non-Profit,2019,253.38844804186493,0.0257793704984211
354,130304,Bachelor's Degree,Economics,29,0,Non-Profit,2020,262.73642928568705,0.0278664134077037
354,131304,Bachelor's Degree,Economics,30,0,Non-Profit,2021,269.49539686840825,0.0231975952673288
355,81700,PhD,Economics,17,1,Public,2018,259.04706076957433,0.0359288112304695
355,82700,PhD,Economics,18,1,Public,2019,253.38844804186493,0.0329106871282104
355,83700,PhD,Economics,19,1,Public,2020,262.73642928568705,0.0309409069123115
355,84700,PhD,Economics,20,1,Public,2021,269.49539686840825,0.027547263535933
356,58529,Bachelor's Degree,Accounting,13,0,Non-Profit,2018,259.04706076957433,0.0390726521565937
356,59529,Bachelor's Degree,Accounting,14,0,Non-Profit,2019,253.38844804186493,0.0208620021789664
356,60529,Bachelor's Degree,Accounting,15,0,Non-Profit,2020,262.73642928568705,0.0278443558686708
356,61529,Bachelor's Degree,Accounting,16,0,Non-Profit,2021,269.49539686840825,0.0228239812707437
357,71997,PhD,Economics,23,1,Private,2018,259.04706076957433,0.0295631784711168
357,72997,PhD,Economics,24,1,Private,2019,253.38844804186493,0.0325713280129456
357,73997,PhD,Economics,25,1,Private,2020,262.73642928568705,0.0290056496766305
357,74997,PhD,Economics,26,1,Private,2021,269.49539686840825,0.0349143533240957
358,75502,Master's Degree,Finance,9,0,Public,2018,259.04706076957433,0.0262740624951431
358,76502,Master's Degree,Finance,10,0,Public,2019,253.38844804186493,0.0271191554694128
358,77502,Master's Degree,Finance,11,0,Public,2020,262.73642928568705,0.0319293415082708
358,78502,Master's Degree,Finance,12,0,Public,2021,269.49539686840825,0.0276424698891994
359,64801,Bachelor's Degree,Accounting,19,0,Public,2018,259.04706076957433,0.0320189096907543
359,65801,Bachelor's Degree,Accounting,20,0,Public,2019,253.38844804186493,0.0272500396906302
359,66801,Bachelor's Degree,Accounting,21,0,Public,2020,262.73642928568705,0.0240817532231152
359,67801,Bachelor's Degree,Accounting,22,0,Public,2021,269.49539686840825,0.0360187744308286
360,80630,Master's Degree,Finance,25,0,Public,2018,259.04706076957433,0.0205069720852787
360,81630,Master's Degree,Finance,26,0,Public,2019,253.38844804186493,0.0263220262309394
360,82630,Master's Degree,Finance,27,0,Public,2020,262.73642928568705,0.0321962552309623
360,83630,Master's Degree,Finance,28,0,Public,2021,269.49539686840825,0.0277361448410376
361,49823,Bachelor's Degree,Economics,5,0,Private,2018,259.04706076957433,0.0279454294568091
361,50823,Bachelor's Degree,Economics,6,0,Private,2019,253.38844804186493,0.0362465236049412
361,51823,Bachelor's Degree,Economics,7,0,Private,2020,262.73642928568705,0.0222297537567756
361,52823,Bachelor's Degree,Economics,8,0,Private,2021,269.49539686840825,0.0316312840887597
362,128425,Master's Degree,Finance,23,0,Private,2018,259.04706076957433,0.0216190747223137
362,129425,Master's Degree,Finance,24,0,Private,2019,253.38844804186493,0.0345773960897668
362,130425,Master's Degree,Finance,25,0,Private,2020,262.73642928568705,0.0319874598574397
362,131425,Master's Degree,Finance,26,0,Private,2021,269.49539686840825,0.0378047324359154
363,118675,Bachelor's Degree,Finance,24,0,Public,2018,259.04706076957433,0.037617903210895
363,119675,Bachelor's Degree,Finance,25,0,Public,2019,253.38844804186493,0.0251412538437841
363,120675,Bachelor's Degree,Finance,26,0,Public,2020,262.73642928568705,0.0245395707894304
363,121675,Bachelor's Degree,Finance,27,0,Public,2021,269.49539686840825,0.0383841606210745
364,69379,Bachelor's Degree,Economics,17,1,Public,2018,259.04706076957433,0.0297809680089856
364,70379,Bachelor's Degree,Economics,18,1,Public,2019,253.38844804186493,0.0381909694602427
364,71379,Bachelor's Degree,Economics,19,1,Public,2020,262.73642928568705,0.0352434917436328
364,72379,Bachelor's Degree,Economics,20,1,Public,2021,269.49539686840825,0.0268369808383451
365,67810,PhD,Accounting,8,1,Non-Profit,2018,259.04706076957433,0.0388198464514887
365,68810,PhD,Accounting,9,1,Non-Profit,2019,253.38844804186493,0.0348325457490377
365,69810,PhD,Accounting,10,1,Non-Profit,2020,262.73642928568705,0.0369007929779328
365,70810,PhD,Accounting,11,1,Non-Profit,2021,269.49539686840825,0.0210252691835199
366,50228,Master's Degree,Economics,7,1,Public,2018,259.04706076957433,0.0326948828220805
366,51228,Master's Degree,Economics,8,1,Public,2019,253.38844804186493,0.0349873887328991
366,52228,Master's Degree,Economics,9,1,Public,2020,262.73642928568705,0.024081287770932
366,53228,Master's Degree,Economics,10,1,Public,2021,269.49539686840825,0.0349721741716366
367,134603,Bachelor's Degree,Finance,29,1,Non-Profit,2018,259.04706076957433,0.0322630382220603
367,135603,Bachelor's Degree,Finance,30,1,Non-Profit,2019,253.38844804186493,0.0259933736768298
367,136603,Bachelor's Degree,Finance,31,1,Non-Profit,2020,262.73642928568705,0.0307126900117514
367,137603,Bachelor's Degree,Finance,32,1,Non-Profit,2021,269.49539686840825,0.0336134474645147
368,111446,Master's Degree,Accounting,13,1,Public,2018,259.04706076957433,0.0367819939759922
368,112446,Master's Degree,Accounting,14,1,Public,2019,253.38844804186493,0.0230628900016791
368,113446,Master's Degree,Accounting,15,1,Public,2020,262.73642928568705,0.0320050282019916
368,114446,Master's Degree,Accounting,16,1,Public,2021,269.49539686840825,0.0353949324571417
369,45996,Master's Degree,Finance,4,1,Public,2018,259.04706076957433,0.0265568567577163
369,46996,Master's Degree,Finance,5,1,Public,2019,253.38844804186493,0.0319462475666142
369,47996,Master's Degree,Finance,6,1,Public,2020,262.73642928568705,0.0294687131875004
369,48996,Master's Degree,Finance,7,1,Public,2021,269.49539686840825,0.0268000877211978
370,64199,PhD,Accounting,7,0,Non-Profit,2018,259.04706076957433,0.0236363530567467
370,65199,PhD,Accounting,8,0,Non-Profit,2019,253.38844804186493,0.0233099954932731
370,66199,PhD,Accounting,9,0,Non-Profit,2020,262.73642928568705,0.0307069553612331
370,67199,PhD,Accounting,10,0,Non-Profit,2021,269.49539686840825,0.0239297393391242
371,131708,Bachelor's Degree,Economics,25,1,Private,2018,259.04706076957433,0.0371586982799465
371,132708,Bachelor's Degree,Economics,26,1,Private,2019,253.38844804186493,0.028707926467995
371,133708,Bachelor's Degree,Economics,27,1,Private,2020,262.73642928568705,0.0343849040115166
371,134708,Bachelor's Degree,Economics,28,1,Private,2021,269.49539686840825,0.0305517594654433
372,102689,Master's Degree,Economics,17,1,Private,2018,259.04706076957433,0.0260555025654393
372,103689,Master's Degree,Economics,18,1,Private,2019,253.38844804186493,0.0312883317555949
372,104689,Master's Degree,Economics,19,1,Private,2020,262.73642928568705,0.023325106606994
372,105689,Master's Degree,Economics,20,1,Private,2021,269.49539686840825,0.0323438845423393
373,125619,Master's Degree,Accounting,17,1,Non-Profit,2018,259.04706076957433,0.023675693302158
373,126619,Master's Degree,Accounting,18,1,Non-Profit,2019,253.38844804186493,0.0297442401384382
373,127619,Master's Degree,Accounting,19,1,Non-Profit,2020,262.73642928568705,0.0249763805403986
373,128619,Master's Degree,Accounting,20,1,Non-Profit,2021,269.49539686840825,0.0255927263698641
374,57327,Bachelor's Degree,Economics,8,1,Private,2018,259.04706076957433,0.0277110712880262
374,58327,Bachelor's Degree,Economics,9,1,Private,2019,253.38844804186493,0.037120021497863
374,59327,Bachelor's Degree,Economics,10,1,Private,2020,262.73642928568705,0.0361023370263235
374,60327,Bachelor's Degree,Economics,11,1,Private,2021,269.49539686840825,0.0213943885166745
375,92501,PhD,Finance,6,0,Private,2018,259.04706076957433,0.029495380120873
375,93501,PhD,Finance,7,0,Private,2019,253.38844804186493,0.038410717702051
375,94501,PhD,Finance,8,0,Private,2020,262.73642928568705,0.0310562975143669
375,95501,PhD,Finance,9,0,Private,2021,269.49539686840825,0.0297003597504808
376,85968,Master's Degree,Accounting,7,0,Public,2018,259.04706076957433,0.0285829898391664
376,86968,Master's Degree,Accounting,8,0,Public,2019,253.38844804186493,0.0221232070709493
376,87968,Master's Degree,Accounting,9,0,Public,2020,262.73642928568705,0.0247963990441318
376,88968,Master's Degree,Accounting,10,0,Public,2021,269.49539686840825,0.0300982290250027
377,100706,Master's Degree,Economics,23,0,Public,2018,259.04706076957433,0.0210548790432443
377,101706,Master's Degree,Economics,24,0,Public,2019,253.38844804186493,0.0223594496725612
377,102706,Master's Degree,Economics,25,0,Public,2020,262.73642928568705,0.0287579977428582
377,103706,Master's Degree,Economics,26,0,Public,2021,269.49539686840825,0.025248167529786
378,112026,Bachelor's Degree,Accounting,19,1,Public,2018,259.04706076957433,0.0314181410750429
378,113026,Bachelor's Degree,Accounting,20,1,Public,2019,253.38844804186493,0.0263106636132627
378,114026,Bachelor's Degree,Accounting,21,1,Public,2020,262.73642928568705,0.0273359664129253
378,115026,Bachelor's Degree,Accounting,22,1,Public,2021,269.49539686840825,0.035331918894241
379,86689,PhD,Economics,19,1,Public,2018,259.04706076957433,0.0258008805635597
379,87689,PhD,Economics,20,1,Public,2019,253.38844804186493,0.0253041707399365
379,88689,PhD,Economics,21,1,Public,2020,262.73642928568705,0.0219128139204743
379,89689,PhD,Economics,22,1,Public,2021,269.49539686840825,0.0222659920879653
380,80829,Master's Degree,Accounting,13,1,Private,2018,259.04706076957433,0.0244063819724393
380,81829,Master's Degree,Accounting,14,1,Private,2019,253.38844804186493,0.0220473416916641
380,82829,Master's Degree,Accounting,15,1,Private,2020,262.73642928568705,0.0381246703887027
380,83829,Master's Degree,Accounting,16,1,Private,2021,269.49539686840825,0.0306565407480278
381,84860,Bachelor's Degree,Economics,7,0,Public,2018,259.04706076957433,0.0315133050599483
381,85860,Bachelor's Degree,Economics,8,0,Public,2019,253.38844804186493,0.0316344305494695
381,86860,Bachelor's Degree,Economics,9,0,Public,2020,262.73642928568705,0.0281283307314803
381,87860,Bachelor's Degree,Economics,10,0,Public,2021,269.49539686840825,0.0329736590671472
382,50654,Master's Degree,Accounting,10,0,Private,2018,259.04706076957433,0.0333950890243649
382,51654,Master's Degree,Accounting,11,0,Private,2019,253.38844804186493,0.0259601371438751
382,52654,Master's Degree,Accounting,12,0,Private,2020,262.73642928568705,0.0230971514815764
382,53654,Master's Degree,Accounting,13,0,Private,2021,269.49539686840825,0.0241807407477184
383,96148,Master's Degree,Accounting,17,0,Private,2018,259.04706076957433,0.0241819472917922
383,97148,Master's Degree,Accounting,18,0,Private,2019,253.38844804186493,0.0240706974777379
383,98148,Master's Degree,Accounting,19,0,Private,2020,262.73642928568705,0.0285101131854368
383,99148,Master's Degree,Accounting,20,0,Private,2021,269.49539686840825,0.0204201831397272
384,107543,Bachelor's Degree,Economics,1,1,Private,2018,259.04706076957433,0.0307672620420204
384,108543,Bachelor's Degree,Economics,2,1,Private,2019,253.38844804186493,0.0277594550879577
384,109543,Bachelor's Degree,Economics,3,1,Private,2020,262.73642928568705,0.0226739130879887
384,110543,Bachelor's Degree,Economics,4,1,Private,2021,269.49539686840825,0.035028466350626
385,122778,Master's Degree,Accounting,10,1,Public,2018,259.04706076957433,0.032570043404724
385,123778,Master's Degree,Accounting,11,1,Public,2019,253.38844804186493,0.0325493579753214
385,124778,Master's Degree,Accounting,12,1,Public,2020,262.73642928568705,0.0399503626234535
385,125778,Master's Degree,Accounting,13,1,Public,2021,269.49539686840825,0.0247117645648935
386,96045,PhD,Accounting,19,0,Private,2018,259.04706076957433,0.03909107684835
386,97045,PhD,Accounting,20,0,Private,2019,253.38844804186493,0.0209398500200623
386,98045,PhD,Accounting,21,0,Private,2020,262.73642928568705,0.0281029710735681
386,99045,PhD,Accounting,22,0,Private,2021,269.49539686840825,0.0325774579397635
387,70629,Bachelor's Degree,Accounting,25,1,Private,2018,259.04706076957433,0.0351238446821356
387,71629,Bachelor's Degree,Accounting,26,1,Private,2019,253.38844804186493,0.0321642275353289
387,72629,Bachelor's Degree,Accounting,27,1,Private,2020,262.73642928568705,0.0348473987417956
387,73629,Bachelor's Degree,Accounting,28,1,Private,2021,269.49539686840825,0.0211691597447375
388,134447,Bachelor's Degree,Economics,26,0,Public,2018,259.04706076957433,0.0390789042498755
388,135447,Bachelor's Degree,Economics,27,0,Public,2019,253.38844804186493,0.031544321460179
388,136447,Bachelor's Degree,Economics,28,0,Public,2020,262.73642928568705,0.0203332094248843
388,137447,Bachelor's Degree,Economics,29,0,Public,2021,269.49539686840825,0.0359132046132288
389,60646,Bachelor's Degree,Finance,2,1,Private,2018,259.04706076957433,0.0226211726160858
389,61646,Bachelor's Degree,Finance,3,1,Private,2019,253.38844804186493,0.0301589738381281
389,62646,Bachelor's Degree,Finance,4,1,Private,2020,262.73642928568705,0.0262143065662289
389,63646,Bachelor's Degree,Finance,5,1,Private,2021,269.49539686840825,0.0371367069944635
390,126116,Bachelor's Degree,Economics,15,0,Private,2018,259.04706076957433,0.0387775395028454
390,127116,Bachelor's Degree,Economics,16,0,Private,2019,253.38844804186493,0.0295092721233824
390,128116,Bachelor's Degree,Economics,17,0,Private,2020,262.73642928568705,0.0337824218099151
390,129116,Bachelor's Degree,Economics,18,0,Private,2021,269.49539686840825,0.0399361836136221
391,91619,Bachelor's Degree,Finance,12,1,Private,2018,259.04706076957433,0.0365292921898436
391,92619,Bachelor's Degree,Finance,13,1,Private,2019,253.38844804186493,0.0210922060642693
391,93619,Bachelor's Degree,Finance,14,1,Private,2020,262.73642928568705,0.030252304882064
391,94619,Bachelor's Degree,Finance,15,1,Private,2021,269.49539686840825,0.0293881368397851
392,99501,Bachelor's Degree,Finance,4,0,Public,2018,259.04706076957433,0.0356009617408008
392,100501,Bachelor's Degree,Finance,5,0,Public,2019,253.38844804186493,0.0245496320738708
